727833497	ACC	1.7300107	2.649453	9.25125
727833506	ACC	1.68694	2.649453	9.083753
727833516	ACC	1.5481563	2.6255248	8.906684
727833525	ACC	1.3615161	2.5824537	8.729615
727833535	ACC	1.227518	2.525026	8.763115
727833544	ACC	1.1126626	2.4340987	8.868399
727833554	ACC	1.2610176	2.3192434	8.720044
727833563	ACC	1.9262222	2.3862424	8.059625
727833573	ACC	2.2420747	2.1900308	7.9830546
727833582	ACC	2.4335005	2.0081763	8.121839
727833592	ACC	2.6823542	1.8885353	7.98784
727833601	ACC	2.8354948	1.7306089	7.69113
727833611	ACC	2.806781	1.5487545	7.2843504
727833620	ACC	2.7445676	1.3286148	6.844071
727833630	ACC	2.5818555	1.1419746	6.140581
727833639	ACC	2.4478576	0.81655073	5.3270216
727833649	ACC	2.548356	0.3475575	4.456034
727833658	ACC	2.7972097	-0.29850462	3.8673997
727833668	ACC	2.9886355	-0.91106725	3.6281173
727833677	ACC	3.1369905	-1.3369896	3.5419757
727833687	ACC	3.2709885	-1.7389839	3.580261
727833696	ACC	3.0795627	-2.184049	3.589832
727833706	ACC	3.1752756	-2.4329023	3.4797623
727833715	ACC	3.089134	-2.7822545	3.0011978
727833725	ACC	3.089134	-3.074179	2.5896323
727833734	ACC	2.8881369	-3.3517463	1.8191434
727833744	ACC	3.3092737	-3.571886	1.2352947
727833753	ACC	3.4911282	-4.026522	0.45044887
727833763	ACC	3.696911	-4.1461635	-0.15732808
727833772	ACC	4.2855453	-4.1222353	-0.51146585
727833782	ACC	4.534399	-3.9020956	-0.6406783
727833791	ACC	5.300102	-4.299304	-0.79860455
727833801	ACC	5.912665	-4.1222353	-0.69332033
727833810	ACC	6.587441	-3.854239	-0.45403808
727833820	ACC	7.1856465	-3.7920256	-0.33439696
727833829	ACC	8.539984	-4.246662	-0.5736792
727833839	ACC	10.157532	-4.6151567	-0.927817
727833848	ACC	11.267802	-4.5003014	-1.3345969
727833858	ACC	12.315858	-4.38066	-1.8945173
727833867	ACC	13.593625	-4.356732	-2.2725832
727833877	ACC	14.713467	-4.323232	-2.3874388
727833886	ACC	15.92902	-4.2035913	-2.4879375
727833896	ACC	16.704294	-3.9595232	-2.7128627
727833905	ACC	16.871792	-3.7298124	-3.0478578
727833915	ACC	16.704294	-3.519244	-3.2727833
727833924	ACC	15.876378	-3.3804603	-3.3110683
727833933	ACC	14.957535	-3.370889	-3.2584262
727833943	ACC	14.756537	-3.5958142	-2.8468606
727833952	ACC	14.880964	-3.8638103	-2.1050856
727833962	ACC	15.268601	-3.9834516	-1.0426725
727833971	ACC	15.876378	-3.7489548	0.17288144
727833981	ACC	16.685152	-3.1316066	1.5750755
727833990	ACC	17.795422	-2.169692	2.5226333
727834000	ACC	19.211973	-0.887139	2.6135604
727834009	ACC	20.078175	0.35234314	1.9435701
727834019	ACC	20.264814	1.4626129	0.9912268
727834028	ACC	19.953749	2.673381	0.30209386
727834038	ACC	19.245472	3.754937	-0.6358926
727834047	ACC	18.613768	4.6259246	-1.6935202
727834057	ACC	18.044275	5.4203415	-2.4448664
727834066	ACC	17.848064	5.81755	-3.0239296
727834076	ACC	17.934206	6.047261	-3.2871401
727834085	ACC	18.264416	6.382256	-3.1483564
727834095	ACC	18.37927	6.4683976	-2.9473593
727834104	ACC	18.661623	6.573682	-2.3635106
727834114	ACC	18.460627	6.463612	-1.5451652
727834123	ACC	18.51327	6.2865434	-1.9232312
727834133	ACC	18.15913	6.1477594	-2.6554348
727834142	ACC	17.714066	5.6117673	-2.9138598
727834152	ACC	17.441284	5.305486	-3.057429
727834161	ACC	17.173288	5.171488	-3.4402807
727834171	ACC	16.828722	4.8173504	-3.866203
727834180	ACC	16.374084	4.458427	-3.9858444
727834190	ACC	16.627724	4.080361	-3.99063
727834199	ACC	16.670795	3.7740796	-3.8853457
727834209	ACC	16.857435	3.185445	-3.4833515
727834218	ACC	17.240288	2.5680969	-2.8899314
727834228	ACC	17.508284	2.0895324	-2.3587248
727834237	ACC	17.187645	1.515255	-1.9998015
727834247	ACC	16.331015	0.92183495	-2.1720848
727834256	ACC	15.713666	0.14656039	-2.1337996
727834266	ACC	15.330814	-0.46121657	-1.588236
727834275	ACC	14.847465	-0.9493524	-1.0331012
727834285	ACC	14.4693985	-1.5044873	-0.6023931
727834294	ACC	13.99562	-2.021337	-0.3822534
727834304	ACC	13.25863	-2.3898315	-0.35832518
727834313	ACC	12.531212	-2.6578279	-0.7363912
727834323	ACC	12.033505	-2.992823	-1.4685949
727834332	ACC	11.794223	-3.3804603	-2.2103698
727834342	ACC	11.540584	-3.6628132	-2.9234312
727834351	ACC	11.052447	-3.854239	-3.6460636
727834361	ACC	10.258031	-4.2514477	-4.5409794
727834370	ACC	9.5353985	-4.299304	-5.3306108
727834380	ACC	8.740981	-4.3088756	-5.689534
727834389	ACC	8.013563	-4.4428735	-5.5316076
727834399	ACC	7.5828547	-4.552943	-4.9716873
727834408	ACC	7.300502	-4.586443	-4.282554
727834418	ACC	7.223932	-4.706084	-3.6173496
727834427	ACC	7.4919276	-4.8879385	-3.086143
727834437	ACC	7.8556366	-5.0362935	-2.5788646
727834446	ACC	8.133204	-5.179863	-2.1194427
727834456	ACC	8.080562	-5.3090754	-1.7461623
727834465	ACC	7.8173513	-5.452645	-1.5451652
727834475	ACC	7.353144	-5.6871414	-1.5595222
727834484	ACC	6.812366	-6.026922	-1.6935202
727834494	ACC	6.276374	-6.3427744	-1.9280169
727834503	ACC	5.6063833	-6.6011996	-2.0572293
727834513	ACC	4.7018967	-6.9409804	-2.1050856
727834522	ACC	3.6394832	-6.8739815	-2.129014
727834532	ACC	2.6201408	-6.687341	-2.1194427
727834541	ACC	1.9597218	-6.6921268	-2.0237298
727834551	ACC	1.4476577	-6.605985	-1.8275183
727834560	ACC	0.9212367	-6.4624157	-1.4829519
727834570	ACC	0.5479564	-6.2087765	-1.0378869
727834579	ACC	0.4761717	-6.026922	-0.75553375
727834589	ACC	0.77766734	-6.0173507	-0.68853474
727834598	ACC	1.457229	-6.093921	-0.71246296
727834608	ACC	2.6153553	-6.294918	-0.8560323
727834617	ACC	4.0941195	-6.5437717	-1.061815
727834627	ACC	5.6685967	-6.773483	-1.238884
727834636	ACC	6.9798636	-6.835696	-1.4781662
727834646	ACC	8.10449	-6.8452673	-1.8131614
727834655	ACC	8.779266	-6.8165536	-2.277369
727834665	ACC	8.827123	-6.4624157	-2.574079
727834674	ACC	9.296116	-6.7639112	-2.870789
727834684	ACC	9.391829	-6.4480586	-3.3732817
727834693	ACC	9.736395	-6.558129	-3.478566
727834703	ACC	10.085748	-6.6299133	-2.909074
727834712	ACC	10.205389	-6.5629144	-2.1098714
727834722	ACC	10.530812	-6.672984	-1.5020944
727834731	ACC	10.846665	-6.672984	-1.0331012
727834741	ACC	11.420942	-6.5772715	-0.7316055
727834750	ACC	11.846865	-6.366703	-0.6837491
727834760	ACC	12.071791	-6.1848483	-0.846461
727834769	ACC	12.497713	-6.055636	-1.1527423
727834779	ACC	12.952349	-5.7397833	-1.2580265
727834788	ACC	13.225131	-5.3473606	-1.1479566
727834798	ACC	13.5074835	-4.97408	-1.090529
727834807	ACC	13.837693	-4.691727	-1.0953146
727834817	ACC	14.55554	-4.3088756	-1.1096715
727834826	ACC	15.416956	-3.720241	-1.0043873
727834836	ACC	16.173088	-2.9593234	-0.8751749
727834845	ACC	16.756937	-2.1744776	-1.1001002
727834855	ACC	17.06322	-1.265205	-1.5930216
727834864	ACC	16.986649	-0.38464624	-2.4209383
727834874	ACC	16.967505	0.5772685	-3.2584262
727834883	ACC	17.06322	1.3669	-4.1198425
727834893	ACC	17.431713	1.7641085	-4.6414776
727834902	ACC	17.96292	1.8502501	-4.718048
727834912	ACC	18.427128	1.7688942	-4.4596233
727834921	ACC	18.561125	1.6444674	-4.1198425
727834931	ACC	18.81955	1.5870396	-3.5790644
727834940	ACC	18.546768	1.5583258	-3.1196425
727834950	ACC	18.307486	1.6971095	-2.6602206
727834959	ACC	17.99642	1.8837496	-2.3539393
727834969	ACC	17.828922	1.9890338	-2.2342982
727834978	ACC	17.704494	1.945963	-2.2199411
727834988	ACC	17.479568	1.7688942	-2.2055843
727834997	ACC	17.264215	1.500898	-2.0045872
727835007	ACC	17.001005	1.2376875	-1.5738791
727835016	ACC	16.737795	0.9696914	-0.90388876
727835026	ACC	16.570297	0.78783685	-0.32482567
727835035	ACC	16.450655	0.6346962	-0.047258247
727835045	ACC	16.460226	0.45762733	-0.037686955
727835054	ACC	16.417156	0.26141587	-0.26261228
727835064	ACC	16.283157	0.16091733	-0.67417777
727835073	ACC	15.996019	0.15134603	-1.0522437
727835083	ACC	15.460027	0.14656039	-1.4685949
727835092	ACC	14.828321	0.07477571	-1.7557336
727835102	ACC	14.25883	-0.08315059	-1.9375881
727835111	ACC	13.751552	-0.35593235	-2.033301
727835121	ACC	13.134204	-0.62871414	-2.0811574
727835130	ACC	12.6987095	-0.8775677	-1.9902302
727835140	ACC	12.47857	-1.198206	-1.6887345
727835149	ACC	12.44507	-1.494916	-1.2771691
727835159	ACC	12.378072	-1.7150556	-0.927817
727835168	ACC	12.406785	-2.0165513	-0.89431745
727835178	ACC	12.473784	-2.41376	-1.1335998
727835187	ACC	12.406785	-2.7008986	-1.4733806
727835197	ACC	12.368501	-3.074179	-1.8370895
727835206	ACC	12.459428	-3.4666018	-2.033301
727835216	ACC	12.387643	-3.7106698	-2.224727
727835225	ACC	12.382857	-4.0073795	-2.4209383
727835235	ACC	12.306287	-4.4093738	-2.4879375
727835244	ACC	12.071791	-4.8065825	-2.4017956
727835253	ACC	11.736795	-5.155935	-2.1768703
727835263	ACC	11.310873	-5.529215	-2.129014
727835272	ACC	10.861022	-5.9120665	-2.2151556
727835282	ACC	10.444671	-6.3332033	-2.4017956
727835291	ACC	10.109675	-6.8931236	-2.5980072
727835301	ACC	9.827323	-7.405188	-2.7942185
727835310	ACC	9.32483	-7.768897	-3.0143583
727835320	ACC	8.678768	-8.056036	-3.3110683
727835329	ACC	7.984849	-8.252247	-3.559922
727835339	ACC	7.4010005	-8.333603	-3.612564
727835348	ACC	6.8506513	-8.194819	-3.4546378
727835358	ACC	6.3864436	-7.969894	-3.1866415
727835367	ACC	6.02752	-7.6588273	-2.9473593
727835377	ACC	5.682954	-7.414759	-2.6458635
727835386	ACC	5.3383875	-7.1563344	-2.3778675
727835396	ACC	4.941179	-6.7639112	-2.2007985
727835405	ACC	4.5918264	-6.4002023	-2.521437
727835415	ACC	4.1036906	-6.328418	-1.80359
727835424	ACC	3.830909	-5.873781	-1.4303098
727835434	ACC	3.5006995	-5.6153564	-1.4207385
727835443	ACC	3.333202	-5.6967125	-1.6887345
727835453	ACC	3.2614172	-5.6392846	-1.683949
727835462	ACC	3.2805598	-5.5340004	-1.4877375
727835472	ACC	3.2997024	-5.462216	-1.3058829
727835481	ACC	3.4672	-5.3473606	-1.3058829
727835491	ACC	3.5820556	-5.285147	-1.0091729
727835500	ACC	3.9888353	-5.074579	-0.86560357
727835510	ACC	4.6205406	-4.9262238	-0.9182457
727835519	ACC	5.4819565	-4.859225	-1.0713863
727835529	ACC	6.4055862	-4.7156553	-1.3010973
727835538	ACC	6.960721	-4.447659	-1.6217356
727835548	ACC	7.281359	-4.1892343	-2.076372
727835557	ACC	7.54457	-4.026522	-2.5357938
727835567	ACC	7.539784	-3.8207395	-2.9569306
727835576	ACC	7.448857	-3.6723845	-3.3349965
727835586	ACC	7.6259255	-3.7298124	-3.545565
727835595	ACC	8.003992	-3.949952	-3.4546378
727835605	ACC	8.573483	-4.1605206	-2.8229325
727835614	ACC	9.06162	-4.2275195	-1.9280169
727835624	ACC	9.32483	-4.165306	-1.1001002
727835633	ACC	9.755538	-4.093521	-0.5593223
727835643	ACC	10.186246	-3.906881	-0.39661035
727835652	ACC	10.444671	-3.6963127	-0.7268199
727835662	ACC	10.51167	-3.49053	-0.86560357
727835671	ACC	10.521241	-3.3086755	-1.1479566
727835681	ACC	10.674382	-3.2416766	-1.7078772
727835690	ACC	10.999805	-3.3373895	-2.2390838
727835700	ACC	11.660225	-3.4283166	-2.818147
727835709	ACC	12.574283	-3.6053855	-3.3110683
727835719	ACC	13.435699	-3.8350966	-3.7369907
727835728	ACC	14.206188	-4.1318064	-4.1629133
727835738	ACC	14.354543	-4.41416	-4.58405
727835747	ACC	14.976677	-4.4811587	-4.450052
727835757	ACC	14.866607	-4.7491546	-4.2299123
727835766	ACC	15.297316	-4.447659	-3.6843486
727835776	ACC	15.890736	-4.060022	-3.167499
727835785	ACC	16.886148	-3.5240295	-2.9282167
727835795	ACC	18.470198	-2.7822545	-3.2536407
727835804	ACC	19.891535	-1.8777676	-3.909274
727835814	ACC	21.064018	-0.9349955	-4.718048
727835823	ACC	21.738794	-0.15493527	-5.1822557
727835833	ACC	21.911077	0.33320054	-5.4646087
727835842	ACC	21.4038	1.0606186	-5.0051866
727835852	ACC	20.494526	1.4721842	-4.4452662
727835861	ACC	19.494326	1.7497516	-3.8853457
727835871	ACC	18.388842	2.0416758	-3.234498
727835880	ACC	17.575283	2.2474587	-2.7798617
727835890	ACC	17.044075	2.3623142	-2.3587248
727835899	ACC	16.613367	2.4675984	-1.9040886
727835909	ACC	16.153946	2.4963121	-1.4973087
727835918	ACC	15.617953	2.4867408	-1.3250256
727835928	ACC	15.225531	2.3958137	-1.3298112
727835937	ACC	14.995819	2.3623142	-1.3776677
727835947	ACC	14.464613	2.391028	-1.521237
727835956	ACC	13.756337	2.4197419	-1.5595222
727835966	ACC	13.244273	2.3383858	-1.5260227
727835975	ACC	12.937992	2.14696	-1.3010973
727835985	ACC	12.813565	1.9555343	-0.8177471
727835994	ACC	12.875778	1.7593229	-0.40618163
727836004	ACC	12.794423	1.4673985	-0.20997019
727836013	ACC	12.636497	1.1467602	-0.17168503
727836023	ACC	12.521641	0.8739785	-0.20997019
727836032	ACC	12.535997	0.5916254	-0.18604197
727836042	ACC	12.636497	0.24705894	-0.19561325
727836051	ACC	13.110275	-0.212363	-0.43489552
727836061	ACC	13.636696	-0.7052845	-0.86081797
727836070	ACC	13.947763	-1.2029916	-1.3250256
727836080	ACC	13.8041935	-1.6815561	-1.9088743
727836089	ACC	13.794622	-2.3467607	-2.196013
727836099	ACC	13.756337	-2.9162526	-2.2677977
727836108	ACC	13.421342	-3.4522448	-2.3922246
727836118	ACC	12.96192	-4.069593	-2.4783661
727836127	ACC	12.354143	-4.6965127	-2.6362925
727836137	ACC	11.856436	-5.313861	-2.7272196
727836146	ACC	11.674582	-5.8546386	-2.736791
727836156	ACC	11.913864	-6.3571315	-2.8085756
727836165	ACC	12.378072	-6.9266233	-3.004787
727836175	ACC	12.665211	-7.309475	-3.0670004
727836184	ACC	12.440285	-7.400402	-3.1100712
727836194	ACC	11.703296	-7.3956165	-3.3924243
727836203	ACC	10.722239	-7.242476	-3.8518462
727836213	ACC	9.726824	-7.003194	-4.3064823
727836222	ACC	8.740981	-6.7686973	-4.612764
727836232	ACC	7.975278	-6.687341	-4.7563334
727836241	ACC	7.372287	-6.6155562	-4.651049
727836251	ACC	6.826723	-6.5485573	-4.3112683
727836260	ACC	6.113662	-6.4815583	-3.827918
727836270	ACC	5.3240304	-6.409774	-3.3876386
727836279	ACC	4.5535417	-6.2901325	-3.1052856
727836289	ACC	3.8739798	-6.1561346	-2.8612177
727836298	ACC	3.3714871	-6.0508504	-2.7702904
727836308	ACC	3.0077782	-5.9790654	-2.5980072
727836317	ACC	2.6488547	-5.878567	-2.4209383
727836327	ACC	2.3425734	-5.7876396	-2.2438695
727836336	ACC	2.1655045	-5.768497	-2.0237298
727836346	ACC	2.0937197	-5.691927	-1.7844474
727836355	ACC	2.0458634	-5.581857	-1.6648064
727836365	ACC	2.103291	-5.5340004	-1.4829519
727836374	ACC	2.5387847	-5.553143	-1.3968102
727836384	ACC	3.1465619	-5.462216	-1.2053844
727836393	ACC	3.8691943	-5.4430733	-0.9421739
727836403	ACC	4.510471	-5.1702914	-1.0426725
727836412	ACC	5.0129633	-5.055436	-1.0378869
727836422	ACC	5.4388857	-4.9022956	-1.2723835
727836431	ACC	5.864808	-4.7778687	-1.2532408
727836441	ACC	6.290731	-4.6438704	-1.387239
727836450	ACC	7.372287	-4.964509	-1.3106686
727836460	ACC	7.9800634	-4.514658	-1.8658035
727836469	ACC	8.338987	-4.2945185	-2.4352953
727836479	ACC	9.171689	-4.342375	-2.3491535
727836488	ACC	9.755538	-4.2131624	-1.9423738
727836498	ACC	10.090533	-4.098307	-1.5403795
727836507	ACC	10.21496	-4.0408792	-1.3154542
727836517	ACC	10.176675	-3.9834516	-1.1958131
727836526	ACC	10.186246	-3.8446677	-1.3537394
727836536	ACC	10.492527	-3.571886	-1.5978073
727836545	ACC	11.0811615	-3.2368908	-1.9184456
727836555	ACC	12.105289	-2.8636105	-2.2582264
727836564	ACC	13.3639145	-2.4568307	-2.4209383
727836574	ACC	14.6225395	-1.9878374	-2.6075785
727836583	ACC	15.833307	-1.6576279	-3.086143
727836593	ACC	16.766508	-1.4901303	-3.799204
727836602	ACC	17.154146	-1.4039887	-4.325625
727836612	ACC	17.010576	-1.1934203	-4.531408
727836621	ACC	16.608582	-0.8392825	-4.316054
727836631	ACC	16.350157	-0.5377869	-3.9954157
727836640	ACC	16.493727	-0.15972091	-3.7274194
727836650	ACC	17.211573	0.33320054	-3.5216367
727836659	ACC	18.374485	1.0223335	-3.5886357
727836669	ACC	19.74318	1.7641085	-3.9284165
727836678	ACC	21.107088	2.3336003	-4.5744786
727836688	ACC	22.15036	2.888735	-5.36411
727836697	ACC	22.337	3.4103706	-5.9671016
727836707	ACC	22.112074	4.0564327	-6.053243
727836716	ACC	21.154945	4.310072	-6.129813
727836726	ACC	20.236101	4.362714	-6.105885
727836735	ACC	19.503897	4.41057	-5.708677
727836745	ACC	19.22633	4.2717867	-5.2492547
727836754	ACC	19.03969	4.089932	-4.785047
727836764	ACC	18.824335	3.8171504	-4.2299123
727836773	ACC	18.3362	3.6017964	-3.6604204
727836783	ACC	17.560925	3.4007993	-3.1866415
727836792	ACC	16.800007	3.2620156	-2.8516464
727836802	ACC	16.029518	3.0897322	-2.6554348
727836811	ACC	15.244673	2.9078777	-2.5262225
727836821	ACC	14.507684	2.6638098	-2.277369
727836830	ACC	14.005191	2.3431716	-2.1003
727836840	ACC	13.66541	1.9794625	-1.7844474
727836849	ACC	13.3687	1.6827525	-1.3920245
727836859	ACC	13.196417	1.3429717	-1.0474582
727836868	ACC	13.397414	1.0606186	-0.69332033
727836878	ACC	13.703695	0.82612205	-0.35353956
727836887	ACC	13.746766	0.5724828	-0.21475583
727836897	ACC	13.880764	0.20877378	-0.37746778
727836906	ACC	14.277973	-0.14057833	-0.8177471
727836916	ACC	14.77568	-0.49471608	-1.2436695
727836925	ACC	14.995819	-0.9589237	-1.736591
727836934	ACC	14.871393	-1.4039887	-2.263012
727836944	ACC	14.723038	-2.0404794	-2.3635106
727836953	ACC	14.282759	-2.4951158	-2.2821546
727836963	ACC	14.076976	-3.0263224	-2.277369
727836972	ACC	14.531611	-3.6436708	-2.4161527
727836982	ACC	14.947963	-4.222734	-2.5645077
727836991	ACC	15.321243	-4.859225	-2.641078
727837001	ACC	15.689738	-5.352146	-2.7942185
727837010	ACC	15.651453	-5.7780685	-3.0909286
727837020	ACC	15.014962	-6.1944194	-3.5072799
727837029	ACC	13.847264	-6.5485573	-3.99063
727837039	ACC	12.330215	-6.739983	-4.4117665
727837048	ACC	10.884951	-6.8835526	-4.6414776
727837058	ACC	9.549755	-6.9074807	-4.502694
727837067	ACC	8.4682	-6.7686973	-4.086343
727837077	ACC	7.645068	-6.6538415	-3.6364923
727837086	ACC	6.893722	-6.5629144	-3.2919257
727837096	ACC	6.056234	-6.433702	-3.1339993
727837105	ACC	5.1756754	-6.203991	-2.818147
727837115	ACC	4.510471	-5.959923	-2.344368
727837124	ACC	4.194618	-5.6727843	-1.8418752
727837134	ACC	3.7830527	-5.361717	-1.3968102
727837143	ACC	3.3044882	-5.155935	-1.1288141
727837153	ACC	2.845066	-5.0219364	-0.9804591
727837162	ACC	2.3712873	-4.9022956	-0.9613165
727837172	ACC	1.8257236	-4.883153	-1.090529
727837181	ACC	1.2323036	-4.7778687	-1.1766706
727837191	ACC	0.70588267	-4.529015	-0.92303133
727837200	ACC	0.9882358	-4.8209395	-0.99960166
727837210	ACC	1.1892328	-4.6151567	-1.3633107
727837219	ACC	1.3328022	-4.366303	-1.1910275
727837229	ACC	1.8113668	-4.390231	-0.80817586
727837238	ACC	2.0745773	-4.356732	-0.7076773
727837248	ACC	2.4430718	-4.4285164	-0.8991031
727837257	ACC	3.0747771	-4.538586	-1.0187442
727837267	ACC	3.8787656	-4.557729	-1.2053844
727837276	ACC	4.883751	-4.4285164	-1.4733806
727837286	ACC	5.65424	-4.1605206	-1.9423738
727837295	ACC	5.912665	-3.7298124	-2.4592235
727837305	ACC	6.108876	-3.4331024	-1.669592
727837314	ACC	6.7405815	-3.6723845	-2.4592235
727837324	ACC	6.582655	-3.0550363	-3.2536407
727837333	ACC	7.8699937	-3.0837502	-3.8901315
727837343	ACC	8.894122	-2.533401	-4.110271
727837352	ACC	9.296116	-2.0787647	-4.512265
727837362	ACC	8.822337	-2.126621	-4.028915
727837371	ACC	8.157132	-2.5812573	-2.559722
727837381	ACC	7.9274216	-3.045465	-1.8131614
727837390	ACC	8.396415	-3.461816	-1.4829519
727837400	ACC	9.430114	-3.4187453	-1.2628121
727837409	ACC	10.688739	-3.2847474	-1.6743777
727837419	ACC	12.201003	-3.3182468	-2.5070798
727837428	ACC	14.07219	-3.2033913	-3.1483564
727837438	ACC	15.785451	-3.0550363	-3.775276
727837447	ACC	17.00579	-2.8875387	-4.39741
727837457	ACC	17.661425	-2.5477579	-4.895117
727837466	ACC	17.862421	-2.1122642	-5.263612
727837476	ACC	18.020348	-1.9639091	-5.4023952
727837485	ACC	18.388842	-1.7676977	-4.7419763
727837495	ACC	18.58984	-1.2460624	-3.7704902
727837504	ACC	19.192831	-0.36550367	-2.8899314
727837514	ACC	20.283958	0.5485546	-2.4305096
727837523	ACC	21.37987	1.5583258	-2.69372
727837533	ACC	22.207787	2.4628127	-3.5168512
727837542	ACC	22.633709	3.1663027	-4.679763
727837552	ACC	23.284557	3.3338	-5.4646087
727837561	ACC	23.495125	3.9607196	-5.388038
727837571	ACC	22.963919	4.2335014	-5.2683973
727837580	ACC	22.088146	4.659424	-5.47418
727837590	ACC	21.207586	5.061418	-6.1824555
727837599	ACC	20.729023	5.319843	-7.1730843
727837609	ACC	20.221745	5.496912	-7.953144
727837618	ACC	19.795822	5.5160546	-8.259425
727837628	ACC	18.967905	5.243273	-7.8909307
727837637	ACC	17.938992	4.750351	-7.259226
727837647	ACC	16.713865	4.1904306	-6.2111692
727837656	ACC	15.359529	3.687938	-4.775476
727837666	ACC	14.024334	3.14716	-3.3110683
727837675	ACC	12.942778	2.6781666	-2.0524435
727837685	ACC	12.244074	2.3144577	-1.1048858
727837694	ACC	11.875579	2.0321047	-0.33918262
727837704	ACC	11.660225	1.7545372	0.10109676
727837713	ACC	11.511869	1.6205392	0.18723837
727837723	ACC	11.569298	1.3429717	-0.037686955
727837732	ACC	11.96172	0.95054877	-0.26261228
727837742	ACC	12.440285	0.67776704	-0.43010986
727837751	ACC	12.74178	0.3044867	-0.6023931
727837761	ACC	12.837494	-0.08793623	-0.6646065
727837770	ACC	12.77528	-0.29850462	-0.7603194
727837780	ACC	12.559926	-0.509073	-0.99003035
727837789	ACC	12.473784	-0.66699934	-1.3345969
727837799	ACC	12.760923	-0.9493524	-1.6791633
727837808	ACC	13.043276	-1.3657036	-2.1242282
727837818	ACC	13.306487	-1.8346968	-2.464009
727837827	ACC	13.215559	-2.2462623	-2.7032914
